,zpid,price,beds,baths,area,zipcode,city,state,homeType,pricePerSQFT
378,63614326,233000,2.0,1.0,782.0,33136,Miami,FL,CONDO,298
380,247650960,1799000,3.0,3.0,2220.0,33138,Miami,FL,SINGLE_FAMILY,810
385,70774423,439000,2.0,2.0,996.0,33134,Miami,FL,CONDO,441
386,43864602,1699000,4.0,4.0,2345.0,33129,Miami,FL,SINGLE_FAMILY,725
387,43865973,335000,1.0,1.0,904.0,33129,Miami,FL,CONDO,371
388,44222677,300000,1.0,2.0,809.0,33143,Miami,FL,CONDO,371
390,92436790,980000,4.0,3.0,3707.0,33177,Miami,FL,SINGLE_FAMILY,264
391,43807298,648000,3.0,2.0,1183.0,33150,Miami,FL,SINGLE_FAMILY,548
392,44276225,6000000,6.0,7.0,5490.0,33176,Miami,FL,SINGLE_FAMILY,1093
393,44212574,775000,3.0,3.0,1976.0,33173,Miami,FL,SINGLE_FAMILY,392
394,43865458,1240000,5.0,3.0,2127.0,33129,Miami,FL,SINGLE_FAMILY,583
395,44191503,985000,4.0,3.0,1837.0,33155,Miami,FL,SINGLE_FAMILY,536
396,43858366,650000,2.0,1.0,1206.0,33145,Miami,FL,SINGLE_FAMILY,539
397,155808399,6400000,5.0,6.0,4879.0,33129,Miami,FL,SINGLE_FAMILY,1312
398,44342285,485000,3.0,1.0,1977.0,33177,Miami,FL,SINGLE_FAMILY,245
400,43807959,865000,4.0,2.0,1378.0,33127,Miami,FL,SINGLE_FAMILY,628
402,44301402,520000,3.0,2.0,1270.0,33157,Miami,FL,SINGLE_FAMILY,409
403,43863681,5000000,5.0,5.0,4824.0,33133,Coconut Grove,FL,SINGLE_FAMILY,1036
404,54696980,730000,4.0,3.0,2790.0,33196,Miami,FL,SINGLE_FAMILY,262
406,43809075,449000,5.0,2.0,1352.0,33150,Miami,FL,SINGLE_FAMILY,332
407,43828286,1300000,4.0,3.0,2480.0,33138,Miami,FL,SINGLE_FAMILY,524
408,44284265,2649000,6.0,6.0,4303.0,33156,Miami,FL,SINGLE_FAMILY,616
411,82064221,179000,1.0,1.0,465.0,33128,Miami,FL,CONDO,385
412,44273955,899000,3.0,2.0,2827.0,33183,Miami,FL,SINGLE_FAMILY,318
413,43840501,799000,6.0,3.0,1895.0,33125,Miami,FL,SINGLE_FAMILY,422
415,308908561,1980000,5.0,5.0,3648.0,33173,Miami,FL,SINGLE_FAMILY,543
416,44338202,580000,4.0,2.0,1647.0,33187,Miami,FL,SINGLE_FAMILY,352
417,43814632,700000,2.0,1.0,1081.0,33137,Miami,FL,SINGLE_FAMILY,648
419,44190543,949000,4.0,2.0,1211.0,33155,Miami,FL,SINGLE_FAMILY,784
420,44300530,650000,3.0,3.0,1683.0,33157,Miami,FL,SINGLE_FAMILY,386
422,43818644,450000,4.0,2.0,2068.0,33142,Miami,FL,MULTI_FAMILY,218
423,44187136,620000,3.0,3.0,1500.0,33155,Miami,FL,SINGLE_FAMILY,413
424,44328429,800000,4.0,3.0,2864.0,33196,Miami,FL,SINGLE_FAMILY,279
425,44329361,515000,3.0,2.0,1704.0,33186,Miami,FL,SINGLE_FAMILY,302
426,43812068,450000,4.0,2.0,1470.0,33142,Miami,FL,MULTI_FAMILY,306
427,44284544,2479000,7.0,8.0,5514.0,33156,Miami,FL,SINGLE_FAMILY,450
431,44283924,1850000,4.0,4.0,2888.0,33156,Miami,FL,SINGLE_FAMILY,641
432,43863885,5200000,4.0,5.0,4061.0,33133,Miami,FL,SINGLE_FAMILY,1280
434,337202739,1450000,3.0,3.0,1889.0,33133,Miami,FL,TOWNHOUSE,768
435,43813661,849000,4.0,3.0,864.0,33127,Miami,FL,SINGLE_FAMILY,983
436,44357485,1900000,7.0,6.0,4343.0,33187,Miami,FL,SINGLE_FAMILY,437
437,43850251,1399000,5.0,3.0,2438.0,33145,Miami,FL,SINGLE_FAMILY,574
438,2080394026,3650000,3.0,4.0,8686.0,33130,Miami,FL,MULTI_FAMILY,420
439,80779920,815000,5.0,4.0,2612.0,33177,Miami,FL,SINGLE_FAMILY,312
440,43852356,1149000,4.0,3.0,2340.0,33135,Miami,FL,SINGLE_FAMILY,491
441,44327523,999997,5.0,3.0,3606.0,33196,Miami,FL,SINGLE_FAMILY,277
442,43815156,650000,3.0,2.0,1244.0,33127,Miami,FL,SINGLE_FAMILY,523
443,156322650,644990,3.0,2.0,1709.0,33157,Miami,FL,SINGLE_FAMILY,377
444,43861047,975000,3.0,2.0,1005.0,33133,Miami,FL,SINGLE_FAMILY,970
446,43828348,1349000,4.0,3.0,1538.0,33138,Miami,FL,SINGLE_FAMILY,877
447,44167397,675000,4.0,3.0,1713.0,33126,Miami,FL,SINGLE_FAMILY,394
448,43833730,21900000,6.0,8.0,6613.0,33139,Miami Beach,FL,SINGLE_FAMILY,3312
450,43826944,590000,2.0,1.0,1043.0,33138,Miami,FL,SINGLE_FAMILY,566
451,62926259,499000,2.0,2.0,866.0,33145,Miami,FL,CONDO,576
452,44189083,725000,3.0,2.0,1563.0,33155,Miami,FL,SINGLE_FAMILY,464
454,82067341,455000,2.0,2.0,945.0,33138,Miami,FL,CONDO,481
455,43861403,3495000,4.0,5.0,4512.0,33133,Miami,FL,SINGLE_FAMILY,775
456,43850220,1099000,3.0,3.0,1603.0,33145,Miami,FL,SINGLE_FAMILY,686
458,43865672,1190000,3.0,2.0,1955.0,33129,Miami,FL,SINGLE_FAMILY,609
459,44219820,299500,2.0,2.0,965.0,33173,Miami,FL,CONDO,310
460,43817301,450000,3.0,2.0,1933.0,33127,Miami,FL,SINGLE_FAMILY,233
461,43809324,410000,4.0,2.0,1175.0,33147,Miami,FL,SINGLE_FAMILY,349
462,43833787,749000,5.0,4.0,2111.0,33144,Miami,FL,SINGLE_FAMILY,355
463,44194861,255000,2.0,2.0,1015.0,33165,Miami,FL,CONDO,251
465,43813330,595000,3.0,2.0,1184.0,33127,Miami,FL,SINGLE_FAMILY,503
467,44214291,350000,2.0,3.0,1310.0,33173,Miami,FL,CONDO,267
468,44276467,980000,4.0,2.0,2939.0,33176,Miami,FL,SINGLE_FAMILY,333
469,247699128,849999,6.0,4.0,3002.0,33187,Miami,FL,SINGLE_FAMILY,283
471,43862325,287500,1.0,1.0,574.0,33133,Miami,FL,CONDO,501
472,44337197,729000,4.0,2.0,1753.0,33187,Miami,FL,SINGLE_FAMILY,416
473,44281875,367500,3.0,3.0,1190.0,33176,Miami,FL,CONDO,309
474,43808917,280000,3.0,1.0,858.0,33147,Miami,FL,SINGLE_FAMILY,326
476,247698437,15500000,4.0,5.0,5656.0,33139,Miami,FL,SINGLE_FAMILY,2740
477,44187146,729999,3.0,2.0,1542.0,33155,Miami,FL,SINGLE_FAMILY,473
479,43858818,759999,5.0,3.0,1928.0,33133,Miami,FL,MULTI_FAMILY,394
480,44279186,600000,4.0,3.0,2156.0,33176,Miami,FL,SINGLE_FAMILY,278
481,44290900,1199000,4.0,2.0,2447.0,33176,Miami,FL,SINGLE_FAMILY,490
482,43851902,759000,2.0,2.0,1100.0,33135,Miami,FL,SINGLE_FAMILY,690
483,43834297,549995,3.0,2.0,1732.0,33126,Miami,FL,SINGLE_FAMILY,318
484,44360211,599000,4.0,3.0,3220.0,33177,Miami,FL,SINGLE_FAMILY,186
485,43861490,1199000,2.0,2.0,1212.0,33133,Miami,FL,SINGLE_FAMILY,989
487,43849913,850000,3.0,2.0,1516.0,33145,Miami,FL,SINGLE_FAMILY,561
488,43810822,550000,3.0,2.0,1612.0,33142,Miami,FL,SINGLE_FAMILY,341
490,80790121,1199000,5.0,3.0,3800.0,33187,Miami,FL,SINGLE_FAMILY,316
492,43845594,799000,4.0,3.0,2075.0,33126,Miami,FL,MULTI_FAMILY,385
495,44214403,412000,2.0,3.0,1430.0,33173,Miami,FL,TOWNHOUSE,288
496,43828420,869000,3.0,2.0,1309.0,33138,Miami,FL,SINGLE_FAMILY,664
497,43815252,875000,3.0,2.0,1422.0,33137,Miami,FL,SINGLE_FAMILY,615
498,2057620234,650000,3.0,2.0,2122.0,33125,Miami,FL,MULTI_FAMILY,306
499,121343829,899000,4.0,3.0,2437.0,33177,Miami,FL,SINGLE_FAMILY,369
500,2126754009,210000,1.0,1.0,800.0,20007,Washington,DC,CONDO,262
501,513392,450000,4.0,3.0,1829.0,20019,Washington,DC,SINGLE_FAMILY,246
502,2057345075,114900,2.0,1.0,932.0,20020,Washington,DC,CONDO,123
503,504183,539000,3.0,2.0,1377.0,20018,Washington,DC,TOWNHOUSE,391
504,2131885749,349500,1.0,1.0,650.0,20009,Washington,DC,CONDO,538
505,2100397418,200000,0.0,1.0,560.0,20024,Washington,DC,CONDO,357
507,2146917646,549000,2.0,2.0,1050.0,20008,Washington,DC,CONDO,523
509,512461,549000,6.0,2.0,2222.0,20019,Washington,DC,SINGLE_FAMILY,247
510,12075083,920000,3.0,2.0,1512.0,22201,Arlington,VA,SINGLE_FAMILY,608
511,447735,415000,1.0,1.0,757.0,20016,Washington,DC,CONDO,548
512,401134,380000,1.0,1.0,658.0,20009,Washington,DC,CONDO,578
513,61619048,520000,2.0,1.0,730.0,20009,Washington,DC,CONDO,712
514,71720775,490000,4.0,4.0,2100.0,20019,Washington,DC,SINGLE_FAMILY,233
515,411120,725000,3.0,2.0,1440.0,20024,Washington,DC,TOWNHOUSE,503
516,397824,235000,0.0,1.0,474.0,20006,Washington,DC,CONDO,496
517,88809394,429000,2.0,1.0,700.0,20001,Washington,DC,CONDO,613
519,468201,795000,4.0,2.0,1625.0,20010,Washington,DC,TOWNHOUSE,489
522,478143,600000,4.0,3.0,1760.0,20010,Washington,DC,TOWNHOUSE,341
523,2103467672,519900,2.0,2.0,1030.0,20002,Washington,DC,CONDO,505
524,68080310,675000,2.0,2.0,1150.0,20001,Washington,DC,CONDO,587
526,464860,525000,2.0,2.0,820.0,20009,Washington,DC,CONDO,640
530,401791,315000,0.0,1.0,453.0,20036,Washington,DC,CONDO,695
531,447966,249000,1.0,1.0,506.0,20016,Washington,DC,CONDO,492
532,499338,995000,4.0,4.0,2104.0,20017,Washington,DC,SINGLE_FAMILY,473
533,529619,440000,3.0,3.0,1088.0,20032,Washington,DC,TOWNHOUSE,404
534,461897,569000,2.0,2.0,920.0,20009,Washington,DC,APARTMENT,618
536,526043,359900,3.0,2.0,1408.0,20020,Washington,DC,TOWNHOUSE,256
537,505943,499000,2.0,2.0,1418.0,20018,Washington,DC,SINGLE_FAMILY,352
538,250253982,799500,3.0,4.0,1947.0,20001,Washington,DC,TOWNHOUSE,411
539,404117,210000,0.0,1.0,238.0,20009,Washington,DC,CONDO,882
540,12076310,699000,2.0,2.0,1320.0,22203,Arlington,VA,CONDO,530
541,2060506002,197000,1.0,1.0,600.0,20024,Washington,DC,SINGLE_FAMILY,328
542,12064729,1500000,5.0,4.0,3803.0,22207,Arlington,VA,SINGLE_FAMILY,394
543,458494,1295000,4.0,2.0,2600.0,20015,Washington,DC,SINGLE_FAMILY,498
545,64431803,835000,2.0,2.0,1325.0,22201,Arlington,VA,APARTMENT,630
546,183132477,444573,3.0,3.0,1637.0,20017,Washington,DC,TOWNHOUSE,272
547,442180,2195000,3.0,4.0,3944.0,20016,Washington,DC,SINGLE_FAMILY,557
548,334523046,799700,2.0,2.0,882.0,20009,Washington,DC,CONDO,907
549,12102656,740000,3.0,2.0,1296.0,22206,Arlington,VA,SINGLE_FAMILY,571
550,2057367851,350000,1.0,1.0,590.0,20036,Washington,DC,CONDO,593
551,334524066,324900,2.0,2.0,1001.0,20011,Washington,DC,TOWNHOUSE,325
552,511182,550000,4.0,2.0,1863.0,20019,Washington,DC,SINGLE_FAMILY,295
553,527368,399805,5.0,3.0,2442.0,20032,Washington,DC,SINGLE_FAMILY,164
554,435560,875000,2.0,3.0,1600.0,20007,Washington,DC,TOWNHOUSE,547
555,12102098,585000,3.0,2.0,1323.0,22204,Arlington,VA,SINGLE_FAMILY,442
556,463092,460000,1.0,1.0,617.0,20009,Washington,DC,CONDO,746
557,452538,2295000,5.0,4.0,4493.0,20015,Washington,DC,SINGLE_FAMILY,511
558,460826,618000,1.0,1.0,891.0,20008,Washington,DC,CONDO,694
559,517468,434900,3.0,2.0,1248.0,20019,Washington,DC,SINGLE_FAMILY,348
560,2066050351,650000,2.0,1.0,1100.0,20009,Washington,DC,CONDO,591
561,501606,365000,2.0,3.0,1019.0,20018,Washington,DC,TOWNHOUSE,358
562,2058807872,22500000,13.0,18.0,15364.0,20024,Washington,DC,SINGLE_FAMILY,1464
563,71739858,549999,1.0,1.0,648.0,20002,Washington,DC,TOWNHOUSE,849
564,311112331,849990,3.0,3.0,1603.0,20017,Washington,DC,CONDO,530
565,247163849,765000,2.0,2.0,1335.0,20002,Washington,DC,TOWNHOUSE,573
566,434088,1995000,4.0,4.0,2565.0,20007,Washington,DC,SINGLE_FAMILY,778
567,12087186,1585000,4.0,4.0,3632.0,22203,Arlington,VA,SINGLE_FAMILY,436
568,414073,879000,4.0,3.0,1948.0,20002,Washington,DC,TOWNHOUSE,451
570,500334,950000,4.0,4.0,2106.0,20002,Washington,DC,TOWNHOUSE,451
571,499367,800000,3.0,2.0,1616.0,20017,Washington,DC,SINGLE_FAMILY,495
572,516295,629000,3.0,3.0,2128.0,20019,Washington,DC,SINGLE_FAMILY,296
573,82297335,615000,2.0,3.0,1491.0,20011,Washington,DC,TOWNHOUSE,412
574,418493,390000,1.0,1.0,698.0,20002,Washington,DC,CONDO,559
577,435269,2395000,4.0,5.0,3260.0,20007,Washington,DC,SINGLE_FAMILY,735
578,523054,605000,3.0,2.0,1588.0,20020,Washington,DC,SINGLE_FAMILY,381
579,482095,725000,3.0,4.0,2520.0,20011,Washington,DC,SINGLE_FAMILY,288
580,12071426,949900,3.0,2.0,1232.0,22205,Arlington,VA,SINGLE_FAMILY,771
581,521672,625000,2.0,3.0,2184.0,20020,Washington,DC,SINGLE_FAMILY,286
582,12092302,799000,3.0,3.0,1684.0,22204,Arlington,VA,SINGLE_FAMILY,474
584,490989,1099000,4.0,4.0,2205.0,20002,Washington,DC,TOWNHOUSE,498
585,2059516884,270000,0.0,1.0,500.0,20009,Washington,DC,CONDO,540
586,511335,524999,4.0,3.0,1800.0,20019,Washington,DC,TOWNHOUSE,292
587,68455657,400000,2.0,2.0,1100.0,22204,Arlington,VA,CONDO,364
588,2057428398,599900,2.0,1.0,955.0,20009,Washington,DC,CONDO,628
589,2120636427,5999999,15.0,13.0,10000.0,20009,Washington,DC,SINGLE_FAMILY,600
590,434250,14900000,7.0,10.0,13034.0,20007,Washington,DC,SINGLE_FAMILY,1143
591,12072437,750000,4.0,3.0,2688.0,22203,Arlington,VA,SINGLE_FAMILY,279
592,12099361,599900,2.0,2.0,1500.0,22206,Arlington,VA,TOWNHOUSE,400
593,12058153,1650000,3.0,3.0,3130.0,22207,Arlington,VA,SINGLE_FAMILY,527
594,12089007,849000,4.0,3.0,2225.0,22204,Arlington,VA,SINGLE_FAMILY,382
595,491920,242000,1.0,1.0,519.0,20017,Washington,DC,CONDO,466
597,459656,1450000,4.0,3.0,3064.0,20015,Washington,DC,SINGLE_FAMILY,473
598,12105677,240000,1.0,1.0,779.0,22202,Arlington,VA,CONDO,308
599,501358,599999,2.0,2.0,672.0,20002,Washington,DC,TOWNHOUSE,893
600,311112902,9995000,6.0,9.0,12200.0,20016,Washington,DC,SINGLE_FAMILY,819
601,483718,895000,3.0,3.0,2233.0,20011,Washington,DC,SINGLE_FAMILY,401
602,2057493243,398000,4.0,4.0,1200.0,20024,Washington,DC,SINGLE_FAMILY,332
603,2058860623,699900,2.0,2.0,883.0,20009,Washington,DC,TOWNHOUSE,793
605,503337,599000,3.0,1.0,1588.0,20018,Washington,DC,SINGLE_FAMILY,377
606,108406248,599000,2.0,2.0,1000.0,20009,Washington,DC,TOWNHOUSE,599
607,403989,250000,0.0,1.0,360.0,20009,Washington,DC,CONDO,694
609,12060432,1675000,5.0,4.0,2576.0,22207,Arlington,VA,SINGLE_FAMILY,650
610,2111340327,649900,4.0,2.0,1938.0,20024,Washington,DC,TOWNHOUSE,335
611,2099139706,599000,3.0,3.0,1200.0,20024,Washington,DC,TOWNHOUSE,499
612,2057349019,600000,3.0,2.0,1698.0,20018,Washington,DC,TOWNHOUSE,353
613,420894,1129000,4.0,4.0,1856.0,20003,Washington,DC,TOWNHOUSE,608
614,482892,824999,4.0,3.0,2169.0,20012,Washington,DC,SINGLE_FAMILY,380
615,459068,1450000,5.0,3.0,3078.0,20015,Washington,DC,SINGLE_FAMILY,471
616,54658191,750000,3.0,4.0,2848.0,20020,Washington,DC,SINGLE_FAMILY,263
617,12093038,1274999,5.0,4.0,3627.0,22204,Arlington,VA,SINGLE_FAMILY,352
618,311112834,9750000,6.0,9.0,8556.0,20016,Washington,DC,SINGLE_FAMILY,1140
620,121900346,849000,1.0,2.0,1158.0,22209,Arlington,VA,CONDO,733
621,12100793,609999,2.0,2.0,1500.0,22206,Arlington,VA,TOWNHOUSE,407
622,12089764,275000,2.0,1.0,692.0,22204,Arlington,VA,CONDO,397
623,2060006990,749900,2.0,3.0,1906.0,22204,Arlington,VA,TOWNHOUSE,393
624,424401,895000,3.0,3.0,1640.0,20003,Washington,DC,TOWNHOUSE,546
625,524914,460000,3.0,3.0,1846.0,20020,Washington,DC,SINGLE_FAMILY,249
626,82289225,299000,1.0,1.0,565.0,20007,Washington,DC,CONDO,529
627,434254,14250000,7.0,10.0,11095.0,20007,Washington,DC,SINGLE_FAMILY,1284
628,2106901448,349900,2.0,1.0,878.0,22204,Arlington,VA,CONDO,399
630,88803783,675000,2.0,2.0,1021.0,20005,Washington,DC,TOWNHOUSE,661
632,513385,369900,3.0,2.0,1194.0,20019,Washington,DC,SINGLE_FAMILY,310
633,494850,470000,3.0,3.0,1793.0,20011,Washington,DC,SINGLE_FAMILY,262
634,12064125,815000,2.0,4.0,1728.0,22207,Arlington,VA,TOWNHOUSE,472
635,517855,444000,3.0,2.0,1602.0,20019,Washington,DC,SINGLE_FAMILY,277
637,2123776524,374900,1.0,1.0,650.0,20009,Washington,DC,CONDO,577
638,431376,13950000,8.0,9.0,7481.0,20007,Washington,DC,SINGLE_FAMILY,1865
639,247164289,505000,2.0,2.0,890.0,20011,Washington,DC,CONDO,567
640,2060359986,275000,1.0,1.0,484.0,20011,Washington,DC,CONDO,568
641,519413,475000,4.0,2.0,1848.0,20020,Washington,DC,SINGLE_FAMILY,257
642,458260,2375000,5.0,3.0,4319.0,20008,Washington,DC,SINGLE_FAMILY,550
643,2057340085,1295000,4.0,4.0,2546.0,20002,Washington,DC,SINGLE_FAMILY,509
644,12082015,525000,2.0,2.0,864.0,22201,Arlington,VA,CONDO,608
645,247165326,699900,2.0,2.0,822.0,20009,Washington,DC,CONDO,851
646,463429,449900,1.0,1.0,844.0,20009,Washington,DC,CONDO,533
647,494198,699000,5.0,4.0,3263.0,20011,Washington,DC,SINGLE_FAMILY,214
649,12057885,2750000,7.0,8.0,5975.0,22207,Arlington,VA,SINGLE_FAMILY,460
650,395631,824999,2.0,2.0,888.0,20037,Washington,DC,TOWNHOUSE,929
652,465853,335000,1.0,1.0,487.0,20010,Washington,DC,CONDO,688
653,453375,9950000,11.0,17.0,17631.0,20008,Washington,DC,SINGLE_FAMILY,564
654,338279806,297700,2.0,2.0,850.0,20011,Washington,DC,CONDO,350
655,475640,800000,3.0,3.0,1856.0,20011,Washington,DC,TOWNHOUSE,431
656,517801,450000,3.0,3.0,1568.0,20019,Washington,DC,SINGLE_FAMILY,287
657,2057901416,99900,2.0,1.0,902.0,20020,Washington,DC,CONDO,111
658,423608,825000,2.0,2.0,1196.0,20002,Washington,DC,TOWNHOUSE,690
659,311113492,939000,2.0,3.0,1356.0,20009,Washington,DC,CONDO,692
661,183009119,7900000,6.0,9.0,9575.0,20007,Washington,DC,SINGLE_FAMILY,825
662,12079321,769000,3.0,2.0,1296.0,22201,Arlington,VA,TOWNHOUSE,593
664,526169,45000,2.0,1.0,751.0,20020,Washington,DC,SINGLE_FAMILY,60
665,492077,630000,3.0,2.0,1648.0,20017,Washington,DC,TOWNHOUSE,382
666,12094929,239900,1.0,1.0,687.0,22204,Arlington,VA,CONDO,349
667,482351,650000,3.0,2.0,1481.0,20011,Washington,DC,SINGLE_FAMILY,439
668,403269,585000,2.0,1.0,735.0,20009,Washington,DC,CONDO,796
669,436346,4350000,7.0,6.0,8039.0,20016,Washington,DC,SINGLE_FAMILY,541
670,460497,1995000,5.0,5.0,5421.0,20008,Washington,DC,SINGLE_FAMILY,368
671,525477,449000,4.0,2.0,1342.0,20020,Washington,DC,TOWNHOUSE,335
672,431141,7995000,6.0,8.0,5254.0,20007,Washington,DC,SINGLE_FAMILY,1522
673,519235,375000,3.0,1.0,1632.0,20019,Washington,DC,SINGLE_FAMILY,230
674,12099068,540000,2.0,2.0,1383.0,22206,Arlington,VA,TOWNHOUSE,390
675,2059085868,520300,3.0,3.0,1786.0,20010,Washington,DC,CONDO,291
676,460419,4200000,5.0,5.0,4673.0,20008,Washington,DC,SINGLE_FAMILY,899
677,505875,725000,5.0,4.0,2383.0,20018,Washington,DC,SINGLE_FAMILY,304
678,92424136,475000,3.0,3.0,2088.0,20019,Washington,DC,TOWNHOUSE,227
679,2121629055,370000,2.0,3.0,1800.0,20020,Washington,DC,TOWNHOUSE,206
681,442159,2500000,4.0,7.0,5172.0,20016,Washington,DC,SINGLE_FAMILY,483
682,514887,549000,3.0,3.0,1607.0,20019,Washington,DC,SINGLE_FAMILY,342
683,2068413769,475000,1.0,1.0,580.0,20037,Washington,DC,CONDO,819
684,2101502057,399000,1.0,1.0,538.0,20002,Washington,DC,CONDO,742
685,124230449,325000,1.0,1.0,537.0,20002,Washington,DC,CONDO,605
688,88801986,430000,2.0,2.0,764.0,20009,Washington,DC,CONDO,563
690,429434,2695000,5.0,5.0,3536.0,20007,Washington,DC,SINGLE_FAMILY,762
692,481683,700000,3.0,2.0,1454.0,20011,Washington,DC,TOWNHOUSE,481
693,525420,280000,2.0,2.0,1308.0,20020,Washington,DC,TOWNHOUSE,214
694,486640,900000,3.0,4.0,1953.0,20011,Washington,DC,TOWNHOUSE,461
695,442207,5495000,7.0,7.0,6650.0,20016,Washington,DC,SINGLE_FAMILY,826
696,488984,755000,4.0,3.0,1949.0,20011,Washington,DC,SINGLE_FAMILY,387
697,528954,639999,5.0,4.0,1836.0,20032,Washington,DC,SINGLE_FAMILY,349
698,115877213,949900,2.0,3.0,1832.0,22209,Arlington,VA,CONDO,519
699,108410367,29950000,4.0,7.0,23600.0,20036,Washington,DC,CONDO,1269
700,481495,795000,3.0,3.0,2014.0,20011,Washington,DC,TOWNHOUSE,395
701,12091345,289000,2.0,1.0,1011.0,22204,Arlington,VA,CONDO,286
702,338280497,779000,2.0,2.0,1015.0,20001,Washington,DC,CONDO,767
703,2085088588,545000,1.0,1.0,679.0,20001,Washington,DC,CONDO,803
704,404718,2250000,4.0,5.0,2942.0,20009,Washington,DC,TOWNHOUSE,765
705,12055811,899000,3.0,1.0,1702.0,22213,Arlington,VA,SINGLE_FAMILY,528
706,424284,975000,4.0,3.0,2024.0,20003,Washington,DC,SINGLE_FAMILY,482
708,12095997,646600,2.0,1.0,1056.0,22204,Arlington,VA,SINGLE_FAMILY,612
710,404716,1195000,2.0,2.0,1194.0,20009,Washington,DC,TOWNHOUSE,1001
711,63029705,749000,2.0,2.0,1119.0,20001,Washington,DC,CONDO,669
712,530386,2250000,8.0,5.0,5407.0,20012,Washington,DC,SINGLE_FAMILY,416
713,334524011,849000,2.0,2.0,1209.0,20009,Washington,DC,CONDO,702
714,12104920,674900,2.0,2.0,1351.0,22202,Arlington,VA,CONDO,500
715,2110049503,230000,2.0,1.0,933.0,20011,Washington,DC,CONDO,247
716,2057936083,699700,4.0,5.0,1404.0,20002,Washington,DC,CONDO,498
717,427997,999000,2.0,1.0,864.0,20007,Washington,DC,TOWNHOUSE,1156
718,478889,799999,3.0,2.0,2107.0,20010,Washington,DC,TOWNHOUSE,380
719,12082139,394000,2.0,1.0,1016.0,22201,Arlington,VA,CONDO,388
720,428958,2875000,3.0,4.0,2150.0,20007,Washington,DC,TOWNHOUSE,1337
721,88799054,350000,1.0,1.0,425.0,20009,Washington,DC,TOWNHOUSE,824
723,426915,1425000,4.0,4.0,2078.0,20003,Washington,DC,TOWNHOUSE,686
724,502040,1050000,5.0,4.0,2883.0,20018,Washington,DC,SINGLE_FAMILY,364
725,12060787,1175000,4.0,3.0,2261.0,22207,Arlington,VA,SINGLE_FAMILY,520
726,429307,1595000,2.0,3.0,1665.0,20007,Washington,DC,TOWNHOUSE,958
727,412517,775000,3.0,2.0,1280.0,20001,Washington,DC,TOWNHOUSE,605
728,12062886,1250000,3.0,4.0,3500.0,22207,Arlington,VA,SINGLE_FAMILY,357
729,476227,539000,4.0,3.0,1496.0,20012,Washington,DC,SINGLE_FAMILY,360
730,431382,1745000,3.0,2.0,1944.0,20007,Washington,DC,TOWNHOUSE,898
732,88806708,599000,4.0,4.0,1824.0,20019,Washington,DC,SINGLE_FAMILY,328
733,496388,1060000,4.0,4.0,2875.0,20017,Washington,DC,SINGLE_FAMILY,369
734,411968,529000,2.0,2.0,1043.0,20001,Washington,DC,CONDO,507
735,461785,3550000,5.0,4.0,3172.0,20009,Washington,DC,TOWNHOUSE,1119
736,456467,499900,2.0,2.0,1000.0,20008,Washington,DC,CONDO,500
738,59701754,999000,4.0,4.0,3046.0,22204,Arlington,VA,SINGLE_FAMILY,328
740,12093009,924900,3.0,2.0,1936.0,22204,Arlington,VA,SINGLE_FAMILY,478
741,516494,374900,4.0,2.0,1184.0,20019,Washington,DC,SINGLE_FAMILY,317
742,512131,285000,3.0,2.0,1184.0,20019,Washington,DC,SINGLE_FAMILY,241
743,475125,1350000,4.0,4.0,2060.0,20011,Washington,DC,TOWNHOUSE,655
744,89025745,1217000,4.0,2.0,2199.0,20002,Washington,DC,TOWNHOUSE,553
745,12063822,1500000,4.0,4.0,2198.0,22207,Arlington,VA,SINGLE_FAMILY,682
746,2077130784,500000,3.0,3.0,1206.0,20002,Washington,DC,CONDO,415
747,71739293,485000,1.0,1.0,623.0,20001,Washington,DC,CONDO,778
748,2057422485,450000,1.0,1.0,712.0,20002,Washington,DC,CONDO,632
749,117892135,220995,2.0,2.0,885.0,20002,Washington,DC,TOWNHOUSE,250
750,12101302,625000,2.0,2.0,1000.0,22206,Arlington,VA,TOWNHOUSE,625
751,515186,440000,2.0,2.0,1200.0,20019,Washington,DC,SINGLE_FAMILY,367
752,433172,1795000,3.0,3.0,2144.0,20007,Washington,DC,TOWNHOUSE,837
753,529976,599000,4.0,4.0,3321.0,20032,Washington,DC,MULTI_FAMILY,180
755,12107129,1050000,3.0,4.0,2420.0,22202,Arlington,VA,SINGLE_FAMILY,434
756,12086030,2650000,6.0,7.0,4715.0,22201,Arlington,VA,SINGLE_FAMILY,562
757,421683,849900,2.0,2.0,972.0,20003,Washington,DC,TOWNHOUSE,874
758,503251,746900,5.0,3.0,1654.0,20018,Washington,DC,SINGLE_FAMILY,452
759,510594,175000,2.0,1.0,766.0,20019,Washington,DC,SINGLE_FAMILY,228
760,61619339,165000,2.0,1.0,930.0,20020,Washington,DC,CONDO,177
761,405690,1785000,3.0,3.0,2155.0,20009,Washington,DC,TOWNHOUSE,828
762,311111377,824900,3.0,3.0,1703.0,20010,Washington,DC,TOWNHOUSE,484
763,432744,1195000,3.0,2.0,1512.0,20007,Washington,DC,TOWNHOUSE,790
764,445297,1300000,3.0,3.0,2892.0,20016,Washington,DC,SINGLE_FAMILY,450
765,466517,765000,2.0,3.0,1501.0,20010,Washington,DC,TOWNHOUSE,510
766,2118781249,669000,2.0,2.0,930.0,20005,Washington,DC,TOWNHOUSE,719
