season,player,pos,age,team_id,g,gs,per,ts_per,fg3_pct,ft_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,mp_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
2023,Aaron Wiggins,SG,24,OKC,69,18,12.1,0.606,0.337,0.198,8.3,1.4,1.1,12.2,14.4,1.4,1.2,2.6,0.096,-1.6,-0.5,-2.1,0,198,396,0.5,51,163,0.313,147,233,0.631,0.564,153,182,0.841,19.5,1.2,3.3,4.5,1.5,0.6,0.2,1.2,2.4,10.5
2023,Andrew Wiggins,SF,27,GSW,37,1,14.7,0.564,0.425,0.136,10.5,1.8,2.1,7.9,21.5,0.9,1.3,2.2,0.09,-0.1,-0.4,-0.5,0.4,82,221,0.371,55,168,0.327,27,53,0.509,0.495,25,29,0.862,15,0.8,1.5,2.2,0.9,0.6,0.4,0.4,1.9,4.1
2023,Lindell Wigginton,PG,24,MIL,6,0,12,0.544,0.483,0.103,33.2,0,1.4,18.8,26.6,0,0.1,0,0.03,-3.4,-3.7,-7.1,-0.1,79,192,0.411,16,54,0.296,63,138,0.457,0.453,33,43,0.767,10.9,0.9,1.5,2.3,0.6,0.2,0.2,0.5,1.3,3.8
2023,Alondes Williams,SG,23,BRK,1,1,-20.9,,,,0,0,0,100,17.7,-0.1,0,-0.1,-0.517,-21.3,-5.2,-26.5,0,24,57,0.421,7,28,0.25,17,29,0.586,0.482,17,21,0.81,16,0.3,1.4,1.8,2.1,0.2,0.2,0.4,1.2,8
2023,Donovan Williams,SG,21,ATL,1,32,-12.8,0,1,0,0,0,0,0,21,0,0,0,-0.428,-22.7,-6.2,-28.9,0,236,527,0.448,91,249,0.365,145,278,0.522,0.534,91,106,0.858,23.2,0.3,1.7,1.9,1.1,0.5,0.3,0.8,1.3,11.7
2023,Grant Williams,PF,24,BOS,78,3,10.3,0.605,0.614,0.257,8.5,1,1.3,13.4,13.1,1.9,2.6,4.4,0.105,-1.8,0.8,-1.1,0.5,138,338,0.408,33,109,0.303,105,229,0.459,0.457,77,113,0.681,22.2,0.4,2.3,2.7,5.2,0.8,0.4,2.4,1.7,11.4
2023,Jalen Williams,SG,21,OKC,75,0,15.6,0.601,0.258,0.241,15.4,2.1,1.4,12.3,18.4,3,2.6,5.6,0.118,-0.4,0.7,0.3,1.3,132,270,0.489,22,67,0.328,110,203,0.542,0.53,28,35,0.8,16.4,0.6,2.3,2.9,1,0.5,0.3,0.5,1.5,7.5
2023,Jaylin Williams,PF,20,OKC,49,0,11.2,0.559,0.483,0.231,10.7,1.5,1.2,12.6,13.5,0.7,1.2,1.9,0.098,-2.3,0.5,-1.8,0,102,200,0.51,16,48,0.333,86,152,0.566,0.55,27,33,0.818,18.8,0.5,2.3,2.8,1.1,0.6,0.3,0.7,1.7,9.5
2023,Jeenathan Williams,SG,23,POR,4,0,14.2,0.656,0.222,0.037,11,1.5,1.8,9.9,13.8,0.2,0,0.2,0.111,-2.1,-1.2,-3.3,0,30,70,0.429,6,19,0.316,24,51,0.471,0.471,1,2,0.5,12.3,0.8,2.3,3.1,0.7,0.4,0.3,0.2,1.3,4.2
2023,Kenrich Williams,PF,28,OKC,53,3,14.4,0.585,0.387,0.113,11.8,1.8,1.1,8.1,13.7,2,1.3,3.3,0.132,0.1,0.4,0.5,0.7,94,256,0.367,40,111,0.36,54,145,0.372,0.445,16,24,0.667,12.7,0.1,1.1,1.2,2,0.2,0.1,1.1,0.7,7.9
2023,Mark Williams,C,21,CHO,42,73,19.5,0.649,0,0.378,3.4,1.6,4.7,11.9,16.8,1.4,1.2,2.6,0.158,-0.8,0.5,-0.3,0.4,434,978,0.444,149,428,0.348,285,550,0.518,0.52,127,174,0.73,32.6,1,3.9,4.9,2.4,0.9,1.1,1.5,2.6,15.7
2023,Patrick Williams,PF,21,CHI,81,2,11.3,0.579,0.411,0.156,5.8,1.5,2.9,12.3,15.7,0.6,2.9,3.4,0.072,-1.6,0.4,-1.3,0.4,55,155,0.355,17,78,0.218,38,77,0.494,0.41,10,16,0.625,13.7,0.1,1.3,1.4,1.6,0.4,0.1,0.5,0.9,4.6
2023,Robert Williams,C,25,BOS,35,0,19.8,0.742,0.006,0.241,8.5,1.3,5,15.3,11.8,2.3,1.6,3.8,0.224,0.9,2.4,3.3,1.1,111,224,0.496,58,129,0.45,53,95,0.558,0.625,33,45,0.733,15.7,0.5,1.8,2.4,0.8,0.4,0.3,0.4,1.4,5.5
2023,Vince Williams Jr.,SG,22,MEM,14,0,6.7,0.395,0.737,0,6.6,3.3,1.6,5,14.6,-0.1,0.1,0,0.03,-5.6,2.2,-3.3,0,68,172,0.395,56,156,0.359,12,16,0.75,0.558,16,20,0.8,13,0.4,1.5,1.9,0.7,0.4,0.3,0.3,1,5.2
2023,Ziaire Williams,SF,21,MEM,36,11,6.3,0.503,0.503,0.102,6.4,1.3,0.9,16.3,17.4,-0.6,0.6,0,-0.002,-5.5,-0.8,-6.3,-0.6,177,315,0.562,24,63,0.381,153,252,0.607,0.6,70,96,0.729,19,0.7,3.1,3.8,2.1,0.5,0.2,1.1,1.9,7.3
2023,Dylan Windler,SF,26,CLE,3,1,19,0.833,0.667,0,15.2,5,0,25,17.9,0,0,0,0.149,3.2,3.5,6.7,0,25,49,0.51,6,12,0.5,19,37,0.514,0.571,6,13,0.462,7.3,0.3,1.2,1.5,0.5,0,0.5,0.3,0.6,2.8
2023,Justise Winslow,SF,26,POR,29,1,9.3,0.466,0.227,0.141,17.1,1.9,1.3,17,14.2,-0.1,0.5,0.4,0.025,-3.5,0.7,-2.8,-0.2,65,204,0.319,18,49,0.367,47,155,0.303,0.363,26,44,0.591,17.7,0.3,1.8,2.1,2.5,0.7,0.1,1.7,1.8,4.8
2023,James Wiseman,C,21,TOT,44,23,15.7,0.592,0.061,0.282,5.7,0.4,2.7,11.2,21,0.7,0.7,1.4,0.08,-2.1,-1.4,-3.5,-0.3,424,972,0.436,87,282,0.309,337,690,0.488,0.481,199,304,0.655,29,1.2,4.6,5.8,7.5,1,0.5,3.5,2.2,15.8
2023,James Wiseman,C,21,GSW,21,3,17.1,0.655,0.021,0.404,8.1,0.5,2.4,11.2,20,0.5,0.3,0.8,0.143,-1.3,-0.5,-1.8,0,304,729,0.417,63,213,0.296,241,516,0.467,0.46,156,238,0.655,28.7,1.1,5,6.2,7.5,1,0.4,3.5,2.3,15.9
2023,James Wiseman,C,21,DET,23,20,15,0.565,0.076,0.233,4.6,0.3,2.9,11.3,21.5,0.2,0.4,0.6,0.052,-2.4,-1.8,-4.3,-0.3,120,243,0.494,24,69,0.348,96,174,0.552,0.543,43,66,0.652,29.8,1.2,3.6,4.8,7.6,1.1,0.5,3.5,2,15.4
2023,Christian Wood,C,27,DAL,67,2,20.6,0.624,0.363,0.365,11.7,0.9,3.7,11.9,26.4,2.7,2.1,4.8,0.133,1.9,-0.3,1.7,1.6,261,590,0.442,127,342,0.371,134,248,0.54,0.55,61,70,0.871,23.5,0.2,2.6,2.9,2.8,0.7,0.1,1,1.7,9.7
2023,Delon Wright,PG,30,WAS,50,69,16.3,0.581,0.409,0.206,20.9,3.7,1.2,12.2,12.9,2.1,1.6,3.7,0.146,0.3,3.1,3.4,1.7,349,756,0.462,148,389,0.38,201,367,0.548,0.56,168,192,0.875,28.6,0.6,3,3.6,4,0.7,0.9,1.2,2.2,12.5
2023,McKinley Wright IV,PG,24,DAL,26,0,12.1,0.531,0.295,0.182,25.5,1.3,1.5,16.7,16.8,0.2,0.2,0.4,0.061,-1.9,-0.6,-2.5,0,7,16,0.438,3,8,0.375,4,8,0.5,0.531,2,3,0.667,3.2,0.2,0.4,0.6,0.2,0.1,0.1,0.1,0.5,1.2
2023,Gabe York,SG,29,IND,2,0,12.2,0.571,0.929,0.143,12.3,1.1,0,0,14.5,0.1,0,0.1,0.106,-0.2,-1.7,-1.9,0,3,8,0.375,3,7,0.429,0,1,0,0.563,0,0,,4.3,0,0.4,0.4,0.1,0,0,0.1,0.3,1.1
2023,Thaddeus Young,PF,34,TOR,54,14,14.1,0.573,0.172,0.131,12.9,3.4,0.6,16.7,13.5,0.7,1.1,1.8,0.109,-1.8,1.9,0,0.4,183,359,0.51,48,121,0.397,135,238,0.567,0.577,59,71,0.831,18.7,1,2.1,3,1.2,0.6,0.2,0.8,1.6,6.9
2023,Trae Young,PG,24,ATL,73,37,21.9,0.573,0.331,0.46,42.5,1.5,0.3,15.2,32.6,5.3,1.4,6.7,0.126,5.3,-2,3.3,3.4,250,529,0.473,89,225,0.396,161,304,0.53,0.557,44,72,0.611,32.2,1.6,3.4,5,2.3,1.2,0.8,1.3,2.9,17.1
2023,Omer Yurtseven,C,24,MIA,8,1,14.9,0.673,0.222,0.167,5.4,0.8,1.7,13.4,16.8,0.1,0.1,0.2,0.139,-2.8,-1.4,-4.2,0,13,29,0.448,4,14,0.286,9,15,0.6,0.517,3,3,1,9.8,0,1,1,2.2,0,0.2,1.2,0.8,5.5
2023,Cody Zeller,C,30,MIA,14,0,15.9,0.651,0.035,0.544,6.1,0.7,2,16.5,18.3,0.3,0.2,0.6,0.135,-2.4,-0.8,-3.2,-0.1,0,0,,0,0,,0,0,,,0,0,,5,0,1,1,0,0,0,2,1,0
2023,Ivica Zubac,C,25,LAC,75,0,16.7,0.66,0.004,0.469,5.1,0.7,3.9,15.9,14.8,3.7,2.9,6.6,0.148,-1.1,0.2,-0.9,0.6,0,1,0,0,1,0,0,0,,0,0,0,,2,0,1,1,0,0,0,0,0,0
2023,,,,,,23,,,,,,,,,,,,,,,,,,215,474,0.454,115,291,0.395,100,183,0.546,0.575,94,122,0.77,26.1,1.1,3.5,4.7,1.7,0.5,0.4,1.1,2.5,8.2
2023,,,,,,62,,,,,,,,,,,,,,,,,,414,794,0.521,73,205,0.356,341,589,0.579,0.567,155,191,0.812,30.3,1.1,3.4,4.5,3.3,1.4,0.5,1.6,2.5,14.1
2023,,,,,,36,,,,,,,,,,,,,,,,,,102,234,0.436,46,113,0.407,56,121,0.463,0.534,38,54,0.704,18.7,0.9,4,4.9,1.6,0.6,0.2,0.8,2.3,5.9
2023,,,,,,3,,,,,,,,,,,,,,,,,,17,27,0.63,2,6,0.333,15,21,0.714,0.667,0,1,0,24,1.8,1,2.8,1.8,0.8,0.5,0.8,3,9
2023,,,,,,10,,,,,,,,,,,,,,,,,,179,346,0.517,50,134,0.373,129,212,0.608,0.59,17,39,0.436,22.8,1.8,3.1,4.9,2,0.8,0.3,0.6,2.1,8
2023,,,,,,16,,,,,,,,,,,,,,,,,,151,241,0.627,0,0,,151,241,0.627,0.627,63,91,0.692,19,2.2,4.8,7,0.4,0.6,1,0.9,2.2,8.7
2023,,,,,,65,,,,,,,,,,,,,,,,,,313,672,0.466,115,276,0.417,198,396,0.5,0.551,90,105,0.857,28.4,1,3.1,4,1.2,0.9,0.9,1.2,1.8,10.3
2023,,,,,,20,,,,,,,,,,,,,,,,,,127,170,0.747,0,1,0,127,169,0.751,0.747,25,41,0.61,23.5,3,5.4,8.3,1.4,0.6,1.4,1,1.9,8
2023,,,,,,0,,,,,,,,,,,,,,,,,,6,19,0.316,3,14,0.214,3,5,0.6,0.395,0,0,,4.1,0.1,0.4,0.5,0.2,0.3,0.1,0.1,0.5,1.1
2023,,,,,,3,,,,,,,,,,,,,,,,,,75,177,0.424,22,89,0.247,53,88,0.602,0.486,14,18,0.778,14.7,0.4,1.7,2.1,0.7,0.4,0.1,1,1.6,5.2
2023,,,,,,29,,,,,,,,,,,,,,,,,,285,469,0.608,7,19,0.368,278,450,0.618,0.615,177,248,0.714,33,2,5,7,4.6,1.1,0.6,3.4,2.2,26
2023,,,,,,0,,,,,,,,,,,,,,,,,,2,3,0.667,1,2,0.5,1,1,1,0.833,0,0,,3.3,0,0,0,0.3,0.3,0,0.3,0,1.7
2023,,,,,,11,,,,,,,,,,,,,,,,,,81,198,0.409,14,45,0.311,67,153,0.438,0.444,20,28,0.714,26.8,1.7,3.3,5,3.4,1,0.4,1.5,3.1,6.8
2023,,,,,,21,,,,,,,,,,,,,,,,,,185,330,0.561,4,20,0.2,181,310,0.584,0.567,65,93,0.699,19.1,1.5,4.3,5.8,0.7,0.2,0.6,1.1,2.4,10
2023,,,,,,0,,,,,,,,,,,,,,,,,,59,94,0.628,1,2,0.5,58,92,0.63,0.633,26,38,0.684,12.5,0.9,2.6,3.5,0.7,0.1,0.3,0.7,1.9,6.9
2023,,,,,,21,,,,,,,,,,,,,,,,,,126,236,0.534,3,18,0.167,123,218,0.564,0.54,39,55,0.709,25.2,2.1,5.8,7.9,0.7,0.2,0.8,1.4,2.9,12.8
2023,,,,,,17,,,,,,,,,,,,,,,,,,396,769,0.515,105,279,0.376,291,490,0.594,0.583,217,281,0.772,25.9,1.3,6,7.3,1.8,0.4,1.1,1.8,2.5,16.6
2023,,,,,,14,,,,,,,,,,,,,,,,,,138,291,0.474,41,119,0.345,97,172,0.564,0.545,52,60,0.867,24.4,1.2,2.4,3.6,3.9,1.8,0.3,0.9,1.2,7.4
2023,,,,,,1,,,,,,,,,,,,,,,,,,41,88,0.466,8,26,0.308,33,62,0.532,0.511,11,16,0.688,11.8,0.3,1.3,1.6,2.1,0.3,0.2,0.7,0.8,3.9
2023,,,,,,0,,,,,,,,,,,,,,,,,,5,14,0.357,5,13,0.385,0,1,0,0.536,2,2,1,21.5,0,3,3,2,0.5,0,0,1,8.5
2023,,,,,,9,,,,,,,,,,,,,,,,,,108,198,0.545,6,34,0.176,102,164,0.622,0.561,18,26,0.692,14.7,1.3,1.8,3.1,1.4,1,0.1,0.8,1.6,4.4
2023,,,,,,73,,,,,,,,,,,,,,,,,,597,1390,0.429,154,460,0.335,443,930,0.476,0.485,566,639,0.886,34.8,0.8,2.2,3,10.2,1.1,0.1,4.1,1.4,26.2
2023,,,,,,0,,,,,,,,,,,,,,,,,,11,18,0.611,2,4,0.5,9,14,0.643,0.667,2,3,0.667,7.4,0.8,1.3,2,0.3,0.1,0.1,0.4,1.5,3.3
2023,,,,,,2,,,,,,,,,,,,,,,,,,35,57,0.614,0,2,0,35,55,0.636,0.614,22,31,0.71,14.6,1.7,2.6,4.3,0.6,0.2,0.3,1,2.2,6.6
2023,,,,,,75,,,,,,,,,,,,,,,,,,321,507,0.633,0,2,0,321,505,0.636,0.633,166,238,0.697,28.6,3.1,6.9,10,1,0.4,1.3,1.5,2.9,10.8
